,USPS,ST,NAME,ZCTA5,LAT,LON
128800,Porto,17,Maia,4470-238,41.2357,-8.6199
128801,Porto,17,Maia,4470-239,41.2357,-8.6199
128802,Porto,17,Maia,4470-240,41.2357,-8.6199
128803,Porto,17,Maia,4470-241,41.2357,-8.6199
128804,Porto,17,Maia,4470-242,41.2357,-8.6199
128805,Porto,17,Maia,4470-243,41.2357,-8.6199
128806,Porto,17,Maia,4470-244,41.2357,-8.6199
128807,Porto,17,Maia,4470-245,41.2357,-8.6199
128808,Porto,17,Maia,4470-246,41.2357,-8.6199
128809,Porto,17,Maia,4470-247,41.2357,-8.6199
128810,Porto,17,Maia,4470-248,41.2357,-8.6199
128811,Porto,17,Maia,4470-249,41.2357,-8.6199
128812,Porto,17,Maia,4470-250,41.2357,-8.6199
128813,Porto,17,Maia,4470-251,41.2357,-8.6199
128814,Porto,17,Maia,4470-252,41.2357,-8.6199
128815,Porto,17,Maia,4470-253,41.2357,-8.6199
128816,Porto,17,Maia,4470-254,41.2357,-8.6199
128817,Porto,17,Maia,4470-255,41.2357,-8.6199
128818,Porto,17,Maia,4470-256,41.2357,-8.6199
128819,Porto,17,Maia,4470-257,41.2357,-8.6199
128820,Porto,17,Maia,4470-258,41.2357,-8.6199
128821,Porto,17,Maia,4470-259,41.2357,-8.6199
128822,Porto,17,Maia,4470-260,41.2357,-8.6199
128823,Porto,17,Maia,4470-261,41.2357,-8.6199
128824,Porto,17,Maia,4470-262,41.2357,-8.6199
128825,Porto,17,Maia,4470-263,41.2357,-8.6199
128826,Porto,17,Maia,4470-264,41.2357,-8.6199
128827,Porto,17,Maia,4470-265,41.2357,-8.6199
128828,Porto,17,Maia,4470-266,41.2357,-8.6199
128829,Porto,17,Maia,4470-267,41.2357,-8.6199
128830,Porto,17,Maia,4470-268,41.2357,-8.6199
128831,Porto,17,Maia,4470-269,41.2357,-8.6199
128832,Porto,17,Maia,4470-270,41.2357,-8.6199
128833,Porto,17,Maia,4470-271,41.2357,-8.6199
128834,Porto,17,Maia,4470-272,41.2357,-8.6199
128835,Porto,17,Maia,4470-273,41.2357,-8.6199
128836,Porto,17,Maia,4470-274,41.2357,-8.6199
128837,Porto,17,Maia,4470-275,41.2357,-8.6199
128838,Porto,17,Maia,4470-276,41.2357,-8.6199
128839,Porto,17,Maia,4470-277,41.2357,-8.6199
128840,Porto,17,Maia,4470-278,41.2357,-8.6199
128841,Porto,17,Maia,4470-279,41.2357,-8.6199
128842,Porto,17,Maia,4470-280,41.2357,-8.6199
128843,Porto,17,Maia,4470-281,41.2357,-8.6199
128844,Porto,17,Maia,4470-282,41.2357,-8.6199
128845,Porto,17,Maia,4470-283,41.2357,-8.6199
128846,Porto,17,Maia,4470-284,41.2357,-8.6199
128847,Porto,17,Maia,4470-285,41.2357,-8.6199
128848,Porto,17,Maia,4470-286,41.2357,-8.6199
128849,Porto,17,Maia,4470-287,41.2357,-8.6199
128850,Porto,17,Maia,4470-288,41.2357,-8.6199
128851,Porto,17,Maia,4470-289,41.2357,-8.6199
128852,Porto,17,Maia,4470-290,41.2357,-8.6199
128853,Porto,17,Maia,4470-291,41.2357,-8.6199
128854,Porto,17,Maia,4470-294,41.2357,-8.6199
128855,Porto,17,Maia,4470-295,41.2357,-8.6199
128856,Porto,17,Maia,4470-296,41.2357,-8.6199
128857,Porto,17,Maia,4470-297,41.2357,-8.6199
128858,Porto,17,Maia,4470-298,41.2357,-8.6199
128859,Porto,17,Maia,4470-300,41.2357,-8.6199
128860,Porto,17,Maia,4470-302,41.2357,-8.6199
128861,Porto,17,Maia,4470-304,41.2357,-8.6199
128862,Porto,17,Maia,4470-305,41.2357,-8.6199
128863,Porto,17,Maia,4470-306,41.2357,-8.6199
128864,Porto,17,Maia,4470-307,41.2357,-8.6199
128865,Porto,17,Maia,4470-308,41.2357,-8.6199
128866,Porto,17,Maia,4470-309,41.2357,-8.6199
128867,Porto,17,Maia,4470-310,41.2357,-8.6199
128868,Porto,17,Maia,4470-311,41.2357,-8.6199
128869,Porto,17,Maia,4470-312,41.2357,-8.6199
128870,Porto,17,Maia,4470-313,41.2357,-8.6199
128871,Porto,17,Maia,4470-314,41.2357,-8.6199
128872,Porto,17,Maia,4470-316,41.2357,-8.6199
128873,Porto,17,Maia,4470-317,41.2357,-8.6199
128874,Porto,17,Maia,4470-318,41.2357,-8.6199
128875,Porto,17,Maia,4470-319,41.2357,-8.6199
128876,Porto,17,Maia,4470-320,41.2357,-8.6199
128877,Porto,17,Maia,4470-321,41.2357,-8.6199
128878,Porto,17,Maia,4470-322,41.2357,-8.6199
128879,Porto,17,Maia,4470-323,41.2357,-8.6199
128880,Porto,17,Maia,4470-324,41.2357,-8.6199
128881,Porto,17,Maia,4470-325,41.2357,-8.6199
128882,Porto,17,Maia,4470-326,41.2357,-8.6199
128883,Porto,17,Maia,4470-327,41.2357,-8.6199
128884,Porto,17,Maia,4470-328,41.2357,-8.6199
128885,Porto,17,Maia,4470-329,41.2357,-8.6199
128886,Porto,17,Maia,4470-330,41.2357,-8.6199
128887,Porto,17,Maia,4470-331,41.2357,-8.6199
128888,Porto,17,Maia,4470-332,41.2357,-8.6199
128889,Porto,17,Maia,4470-333,41.2357,-8.6199
128890,Porto,17,Maia,4470-334,41.2357,-8.6199
128891,Porto,17,Maia,4470-335,41.2357,-8.6199
128892,Porto,17,Maia,4470-336,41.2357,-8.6199
128893,Porto,17,Maia,4470-337,41.2357,-8.6199
128894,Porto,17,Maia,4470-338,41.2357,-8.6199
128895,Porto,17,Maia,4470-339,41.2357,-8.6199
128896,Porto,17,Maia,4470-340,41.2357,-8.6199
128897,Porto,17,Maia,4470-341,41.2357,-8.6199
128898,Porto,17,Maia,4470-342,41.2357,-8.6199
128899,Porto,17,Maia,4470-343,41.2357,-8.6199
128900,Porto,17,Maia,4470-344,41.2357,-8.6199
128901,Porto,17,Maia,4470-345,41.2357,-8.6199
128902,Porto,17,Maia,4470-346,41.2357,-8.6199
128903,Porto,17,Maia,4470-348,41.2357,-8.6199
128904,Porto,17,Maia,4470-349,41.2357,-8.6199
128905,Porto,17,Maia,4470-350,41.2357,-8.6199
128906,Porto,17,Maia,4470-351,41.2357,-8.6199
128907,Porto,17,Maia,4470-352,41.2357,-8.6199
128908,Porto,17,Maia,4470-353,41.2357,-8.6199
128909,Porto,17,Maia,4470-354,41.2357,-8.6199
128910,Porto,17,Maia,4470-355,41.2357,-8.6199
128911,Porto,17,Maia,4470-357,41.2357,-8.6199
128912,Porto,17,Maia,4470-358,41.2357,-8.6199
128913,Porto,17,Maia,4470-359,41.2357,-8.6199
128914,Porto,17,Maia,4470-360,41.2357,-8.6199
128915,Porto,17,Maia,4470-362,41.2357,-8.6199
128916,Porto,17,Maia,4470-363,41.2357,-8.6199
128917,Porto,17,Maia,4470-364,41.2357,-8.6199
128918,Porto,17,Maia,4470-365,41.2357,-8.6199
128919,Porto,17,Maia,4470-366,41.2357,-8.6199
128920,Porto,17,Maia,4470-367,41.2357,-8.6199
128921,Porto,17,Maia,4470-368,41.2357,-8.6199
128922,Porto,17,Maia,4470-369,41.2357,-8.6199
128923,Porto,17,Maia,4470-370,41.2357,-8.6199
128924,Porto,17,Maia,4470-371,41.2357,-8.6199
128925,Porto,17,Maia,4470-372,41.2357,-8.6199
128926,Porto,17,Maia,4470-374,41.2357,-8.6199
128927,Porto,17,Maia,4470-377,41.2357,-8.6199
128928,Porto,17,Maia,4470-378,41.2357,-8.6199
128929,Porto,17,Maia,4470-379,41.2357,-8.6199
128930,Porto,17,Maia,4470-380,41.2357,-8.6199
128931,Porto,17,Maia,4470-381,41.2357,-8.6199
128932,Porto,17,Maia,4470-382,41.2357,-8.6199
128933,Porto,17,Maia,4470-383,41.2357,-8.6199
128934,Porto,17,Maia,4470-384,41.2357,-8.6199
128935,Porto,17,Maia,4470-387,41.2357,-8.6199
128936,Porto,17,Maia,4470-388,41.2357,-8.6199
128937,Porto,17,Maia,4470-389,41.2357,-8.6199
128938,Porto,17,Maia,4470-390,41.2357,-8.6199
128939,Porto,17,Maia,4470-391,41.2357,-8.6199
128940,Porto,17,Maia,4470-392,41.2357,-8.6199
128941,Porto,17,Maia,4470-393,41.2357,-8.6199
128942,Porto,17,Maia,4470-394,41.2357,-8.6199
128943,Porto,17,Maia,4470-395,41.2357,-8.6199
128944,Porto,17,Maia,4470-396,41.2357,-8.6199
128945,Porto,17,Maia,4470-397,41.2357,-8.6199
128946,Porto,17,Maia,4470-398,41.2357,-8.6199
128947,Porto,17,Maia,4470-399,41.2357,-8.6199
128948,Porto,17,Maia,4470-400,41.2357,-8.6199
128949,Porto,17,Maia,4470-402,41.2357,-8.6199
128950,Porto,17,Maia,4470-404,41.2357,-8.6199
128951,Porto,17,Maia,4470-405,41.2357,-8.6199
128952,Porto,17,Maia,4470-406,41.2357,-8.6199
128953,Porto,17,Maia,4470-407,41.2357,-8.6199
128954,Porto,17,Maia,4470-408,41.2357,-8.6199
128955,Porto,17,Maia,4470-409,41.2357,-8.6199
128956,Porto,17,Maia,4470-410,41.2357,-8.6199
128957,Porto,17,Maia,4470-411,41.2357,-8.6199
128958,Porto,17,Maia,4470-412,41.2357,-8.6199
128959,Porto,17,Maia,4470-413,41.2357,-8.6199
128960,Porto,17,Maia,4470-414,41.2357,-8.6199
128961,Porto,17,Maia,4470-415,41.2357,-8.6199
128962,Porto,17,Maia,4470-416,41.2357,-8.6199
128963,Porto,17,Maia,4470-418,41.2357,-8.6199
128964,Porto,17,Maia,4470-419,41.2357,-8.6199
128965,Porto,17,Maia,4470-421,41.2357,-8.6199
128966,Porto,17,Maia,4470-423,41.2357,-8.6199
128967,Porto,17,Maia,4470-425,41.2357,-8.6199
128968,Porto,17,Maia,4470-426,41.2357,-8.6199
128969,Porto,17,Maia,4470-428,41.2357,-8.6199
128970,Porto,17,Maia,4470-429,41.2357,-8.6199
128971,Porto,17,Maia,4470-431,41.2357,-8.6199
128972,Porto,17,Maia,4470-432,41.2357,-8.6199
128973,Porto,17,Maia,4470-433,41.2357,-8.6199
128974,Porto,17,Maia,4470-434,41.2357,-8.6199
128975,Porto,17,Maia,4470-435,41.2357,-8.6199
128976,Porto,17,Maia,4470-436,41.2357,-8.6199
128977,Porto,17,Maia,4470-437,41.2357,-8.6199
128978,Porto,17,Maia,4470-438,41.2357,-8.6199
128979,Porto,17,Maia,4470-439,41.2357,-8.6199
128980,Porto,17,Maia,4470-440,41.2357,-8.6199
128981,Porto,17,Maia,4470-441,41.2357,-8.6199
128982,Porto,17,Maia,4470-442,41.2357,-8.6199
128983,Porto,17,Maia,4470-443,41.2357,-8.6199
128984,Porto,17,Maia,4470-444,41.2357,-8.6199
128985,Porto,17,Maia,4470-445,41.2357,-8.6199
128986,Porto,17,Maia,4470-446,41.2357,-8.6199
128987,Porto,17,Maia,4470-447,41.2357,-8.6199
128988,Porto,17,Maia,4470-448,41.2357,-8.6199
128989,Porto,17,Maia,4470-450,41.2357,-8.6199
128990,Porto,17,Maia,4470-452,41.2357,-8.6199
128991,Porto,17,Maia,4470-453,41.2357,-8.6199
128992,Porto,17,Maia,4470-454,41.2357,-8.6199
128993,Porto,17,Maia,4470-455,41.2357,-8.6199
128994,Porto,17,Maia,4470-456,41.2357,-8.6199
128995,Porto,17,Maia,4470-457,41.2357,-8.6199
128996,Porto,17,Maia,4470-459,41.2357,-8.6199
128997,Porto,17,Maia,4470-460,41.2357,-8.6199
128998,Porto,17,Maia,4470-461,41.2357,-8.6199
128999,Porto,17,Maia,4470-462,41.2357,-8.6199
129000,Porto,17,Maia,4470-463,41.2357,-8.6199
129001,Porto,17,Maia,4470-464,41.2357,-8.6199
129002,Porto,17,Maia,4470-469,41.2357,-8.6199
129003,Porto,17,Maia,4470-470,41.2357,-8.6199
129004,Porto,17,Maia,4470-471,41.2357,-8.6199
129005,Porto,17,Maia,4470-472,41.2357,-8.6199
129006,Porto,17,Maia,4470-473,41.2357,-8.6199
129007,Porto,17,Maia,4470-474,41.2357,-8.6199
129008,Porto,17,Maia,4470-475,41.2357,-8.6199
129009,Porto,17,Maia,4470-476,41.2357,-8.6199
129010,Porto,17,Maia,4470-477,41.2357,-8.6199
129011,Porto,17,Maia,4470-480,41.2357,-8.6199
129012,Porto,17,Maia,4470-481,41.2357,-8.6199
129013,Porto,17,Maia,4470-482,41.2357,-8.6199
129014,Porto,17,Maia,4470-483,41.2357,-8.6199
129015,Porto,17,Maia,4470-484,41.2357,-8.6199
129016,Porto,17,Maia,4470-486,41.2357,-8.6199
129017,Porto,17,Maia,4470-487,41.2357,-8.6199
129018,Porto,17,Maia,4470-488,41.2357,-8.6199
129019,Porto,17,Maia,4470-489,41.2357,-8.6199
129020,Porto,17,Maia,4470-490,41.2357,-8.6199
129021,Porto,17,Maia,4470-491,41.2357,-8.6199
129022,Porto,17,Maia,4470-492,41.2357,-8.6199
129023,Porto,17,Maia,4470-494,41.2357,-8.6199
129024,Porto,17,Maia,4470-495,41.2357,-8.6199
129025,Porto,17,Maia,4470-496,41.2357,-8.6199
129026,Porto,17,Maia,4470-497,41.2357,-8.6199
129027,Porto,17,Maia,4470-498,41.2357,-8.6199
129028,Porto,17,Maia,4470-499,41.2357,-8.6199
129029,Porto,17,Maia,4470-500,41.2357,-8.6199
129030,Porto,17,Maia,4470-501,41.2357,-8.6199
129031,Porto,17,Maia,4470-502,41.2357,-8.6199
129032,Porto,17,Maia,4470-503,41.2357,-8.6199
129033,Porto,17,Maia,4470-504,41.2357,-8.6199
129034,Porto,17,Maia,4470-505,41.2357,-8.6199
129035,Porto,17,Maia,4470-506,41.2357,-8.6199
129036,Porto,17,Maia,4470-507,41.2357,-8.6199
129037,Porto,17,Maia,4470-508,41.2357,-8.6199
129038,Porto,17,Maia,4470-509,41.2357,-8.6199
129039,Porto,17,Maia,4470-510,41.2357,-8.6199
129040,Porto,17,Maia,4470-511,41.2357,-8.6199
129041,Porto,17,Maia,4470-512,41.2357,-8.6199
129042,Porto,17,Maia,4470-513,41.2357,-8.6199
129043,Porto,17,Maia,4470-514,41.2357,-8.6199
129044,Porto,17,Maia,4470-516,41.2357,-8.6199
129045,Porto,17,Maia,4470-517,41.2357,-8.6199
129046,Porto,17,Maia,4470-518,41.2357,-8.6199
129047,Porto,17,Maia,4470-519,41.2357,-8.6199
129048,Porto,17,Maia,4470-520,41.2357,-8.6199
129049,Porto,17,Maia,4470-521,41.2357,-8.6199
129050,Porto,17,Maia,4470-523,41.2357,-8.6199
129051,Porto,17,Maia,4470-524,41.2357,-8.6199
129052,Porto,17,Maia,4470-525,41.2357,-8.6199
129053,Porto,17,Maia,4470-526,41.2357,-8.6199
129054,Porto,17,Maia,4470-527,41.2357,-8.6199
129055,Porto,17,Maia,4470-528,41.2357,-8.6199
129056,Porto,17,Maia,4470-529,41.2357,-8.6199
129057,Porto,17,Maia,4470-551,41.2357,-8.6199
129058,Porto,17,Maia,4470-552,41.2357,-8.6199
129059,Porto,17,Maia,4470-553,41.2357,-8.6199
129060,Porto,17,Maia,4470-554,41.2357,-8.6199
129061,Porto,17,Maia,4470-555,41.2357,-8.6199
129062,Porto,17,Maia,4470-556,41.2357,-8.6199
129063,Porto,17,Maia,4470-557,41.2357,-8.6199
129064,Porto,17,Maia,4470-558,41.2357,-8.6199
129065,Porto,17,Maia,4470-559,41.2357,-8.6199
129066,Porto,17,Maia,4470-560,41.2357,-8.6199
129067,Porto,17,Maia,4470-561,41.2357,-8.6199
129068,Porto,17,Maia,4470-563,41.2357,-8.6199
129069,Porto,17,Maia,4470-566,41.2357,-8.6199
129070,Porto,17,Maia,4470-567,41.2357,-8.6199
129071,Porto,17,Maia,4470-568,41.2357,-8.6199
129072,Porto,17,Maia,4470-569,41.2357,-8.6199
129073,Porto,17,Maia,4470-570,41.2357,-8.6199
129074,Porto,17,Maia,4470-572,41.2357,-8.6199
129075,Porto,17,Maia,4470-573,41.2357,-8.6199
129076,Porto,17,Maia,4470-574,41.2357,-8.6199
129077,Porto,17,Maia,4470-575,41.2357,-8.6199
129078,Porto,17,Maia,4470-576,41.2357,-8.6199
129079,Porto,17,Maia,4470-577,41.2357,-8.6199
129080,Porto,17,Maia,4470-578,41.2357,-8.6199
129081,Porto,17,Maia,4470-579,41.2357,-8.6199
129082,Porto,17,Maia,4470-580,41.2357,-8.6199
129083,Porto,17,Maia,4470-582,41.2357,-8.6199
129084,Porto,17,Maia,4470-583,41.2357,-8.6199
129085,Porto,17,Maia,4470-584,41.2357,-8.6199
129086,Porto,17,Maia,4470-585,41.2357,-8.6199
129087,Porto,17,Maia,4470-586,41.2357,-8.6199
129088,Porto,17,Maia,4470-587,41.2357,-8.6199
129089,Porto,17,Maia,4470-588,41.2357,-8.6199
129090,Porto,17,Maia,4470-589,41.2357,-8.6199
129091,Porto,17,Maia,4470-590,41.2357,-8.6199
129092,Porto,17,Maia,4470-591,41.2357,-8.6199
129093,Porto,17,Maia,4470-592,41.2357,-8.6199
129094,Porto,17,Maia,4470-593,41.2357,-8.6199
129095,Porto,17,Maia,4470-594,41.2357,-8.6199
129096,Porto,17,Maia,4470-596,41.2357,-8.6199
129097,Porto,17,Maia,4470-598,41.2357,-8.6199
129098,Porto,17,Maia,4470-599,41.2357,-8.6199
129099,Porto,17,Maia,4470-600,41.2357,-8.6199
129100,Porto,17,Maia,4470-601,41.2357,-8.6199
129101,Porto,17,Maia,4470-602,41.2357,-8.6199
129102,Porto,17,Maia,4470-603,41.2357,-8.6199
129103,Porto,17,Maia,4470-604,41.2357,-8.6199
129104,Porto,17,Maia,4470-605,41.2357,-8.6199
129105,Porto,17,Maia,4470-606,41.2357,-8.6199
129106,Porto,17,Maia,4470-607,41.2357,-8.6199
129107,Porto,17,Maia,4470-608,41.2357,-8.6199
129108,Porto,17,Maia,4470-609,41.2357,-8.6199
129109,Porto,17,Maia,4470-610,41.2357,-8.6199
129110,Porto,17,Maia,4470-611,41.2357,-8.6199
129111,Porto,17,Maia,4470-612,41.2357,-8.6199
129112,Porto,17,Maia,4470-613,41.2357,-8.6199
129113,Porto,17,Maia,4470-614,41.2357,-8.6199
129114,Porto,17,Maia,4470-615,41.2357,-8.6199
129115,Porto,17,Maia,4470-616,41.2357,-8.6199
129116,Porto,17,Maia,4470-617,41.2357,-8.6199
129117,Porto,17,Maia,4470-618,41.2357,-8.6199
129118,Porto,17,Maia,4470-619,41.2357,-8.6199
129119,Porto,17,Maia,4470-620,41.2357,-8.6199
129120,Porto,17,Maia,4470-621,41.2357,-8.6199
129121,Porto,17,Maia,4470-622,41.2357,-8.6199
129122,Porto,17,Maia,4470-623,41.2357,-8.6199
129123,Porto,17,Maia,4470-624,41.2357,-8.6199
129124,Porto,17,Maia,4470-625,41.2357,-8.6199
129125,Porto,17,Maia,4470-627,41.2357,-8.6199
129126,Porto,17,Maia,4470-628,41.2357,-8.6199
129127,Porto,17,Maia,4470-629,41.2357,-8.6199
129128,Porto,17,Maia,4470-630,41.2357,-8.6199
129129,Porto,17,Maia,4470-631,41.2357,-8.6199
129130,Porto,17,Maia,4470-632,41.2357,-8.6199
129131,Porto,17,Maia,4470-633,41.2357,-8.6199
129132,Porto,17,Maia,4470-634,41.2357,-8.6199
129133,Porto,17,Maia,4470-635,41.2357,-8.6199
129134,Porto,17,Maia,4470-637,41.2357,-8.6199
129135,Porto,17,Maia,4470-638,41.2357,-8.6199
129136,Porto,17,Maia,4470-639,41.2357,-8.6199
129137,Porto,17,Maia,4470-640,41.2357,-8.6199
129138,Porto,17,Maia,4470-641,41.2357,-8.6199
129139,Porto,17,Maia,4470-642,41.2357,-8.6199
129140,Porto,17,Maia,4470-643,41.2357,-8.6199
129141,Porto,17,Maia,4470-644,41.2357,-8.6199
129142,Porto,17,Maia,4470-645,41.2357,-8.6199
129143,Porto,17,Maia,4470-646,41.2357,-8.6199
129144,Porto,17,Maia,4470-647,41.2357,-8.6199
129145,Porto,17,Maia,4470-648,41.2357,-8.6199
129146,Porto,17,Maia,4470-649,41.2357,-8.6199
129147,Porto,17,Maia,4470-650,41.2357,-8.6199
129148,Porto,17,Maia,4470-652,41.2357,-8.6199
129149,Porto,17,Maia,4470-653,41.2357,-8.6199
129150,Porto,17,Maia,4470-654,41.2357,-8.6199
129151,Porto,17,Maia,4470-655,41.2357,-8.6199
129152,Porto,17,Maia,4470-656,41.2357,-8.6199
129153,Porto,17,Maia,4470-657,41.2357,-8.6199
129154,Porto,17,Maia,4470-658,41.2357,-8.6199
129155,Porto,17,Maia,4470-659,41.2357,-8.6199
129156,Porto,17,Maia,4470-701,41.2357,-8.6199
129157,Porto,17,Maia,4470-702,41.2357,-8.6199
129158,Porto,17,Maia,4470-703,41.2357,-8.6199
129159,Porto,17,Maia,4470-704,41.2357,-8.6199
129160,Porto,17,Maia,4470-705,41.2357,-8.6199
129161,Porto,17,Maia,4470-706,41.2357,-8.6199
129162,Porto,17,Maia,4470-707,41.2357,-8.6199
129163,Porto,17,Maia,4470-708,41.2357,-8.6199
129164,Porto,17,Maia,4470-709,41.2357,-8.6199
129165,Porto,17,Maia,4470-710,41.2357,-8.6199
129166,Porto,17,Maia,4470-711,41.2357,-8.6199
129167,Porto,17,Maia,4470-712,41.2357,-8.6199
129168,Porto,17,Maia,4470-713,41.2357,-8.6199
129169,Porto,17,Maia,4470-714,41.2357,-8.6199
129170,Porto,17,Maia,4470-715,41.2357,-8.6199
129171,Porto,17,Maia,4470-716,41.2357,-8.6199
129172,Porto,17,Maia,4470-717,41.2357,-8.6199
129173,Porto,17,Maia,4470-718,41.2357,-8.6199
129174,Porto,17,Maia,4470-719,41.2357,-8.6199
129175,Porto,17,Maia,4470-724,41.2357,-8.6199
129176,Porto,17,Maia,4470-725,41.2357,-8.6199
129177,Porto,17,Maia,4470-727,41.2357,-8.6199
129178,Porto,17,Maia,4470-728,41.2357,-8.6199
129179,Porto,17,Maia,4470-729,41.2357,-8.6199
129180,Porto,17,Maia,4470-732,41.2357,-8.6199
129181,Porto,17,Maia,4470-733,41.2357,-8.6199
129182,Porto,17,Maia,4470-735,41.2357,-8.6199
129183,Porto,17,Maia,4470-738,41.2357,-8.6199
129184,Porto,17,Maia,4470-739,41.2357,-8.6199
129185,Porto,17,Maia,4470-740,41.2357,-8.6199
129186,Porto,17,Maia,4470-743,41.2357,-8.6199
129187,Porto,17,Maia,4470-744,41.2357,-8.6199
129188,Porto,17,Maia,4470-745,41.2357,-8.6199
129189,Porto,17,Maia,4470-746,41.2357,-8.6199
129190,Porto,17,Maia,4470-747,41.2357,-8.6199
129191,Porto,17,Maia,4470-750,41.2357,-8.6199
129192,Porto,17,Maia,4470-751,41.2357,-8.6199
129193,Porto,17,Maia,4470-753,41.2357,-8.6199
129194,Porto,17,Maia,4470-754,41.2357,-8.6199
129195,Porto,17,Maia,4470-756,41.2357,-8.6199
129196,Porto,17,Maia,4470-757,41.2357,-8.6199
129197,Porto,17,Maia,4470-758,41.2357,-8.6199
129198,Porto,17,Maia,4470-761,41.2357,-8.6199
129199,Porto,17,Maia,4470-762,41.2357,-8.6199
129200,Porto,17,Maia,4470-763,41.2357,-8.6199
129201,Porto,17,Maia,4470-764,41.2357,-8.6199
129202,Porto,17,Maia,4470-765,41.2357,-8.6199
129203,Porto,17,Maia,4470-766,41.2357,-8.6199
129204,Porto,17,Maia,4470-767,41.2357,-8.6199
129205,Porto,17,Maia,4470-768,41.2357,-8.6199
129206,Porto,17,Maia,4470-769,41.2357,-8.6199
129207,Porto,17,Maia,4470-770,41.2357,-8.6199
129208,Porto,17,Maia,4470-771,41.2357,-8.6199
129209,Porto,17,Maia,4470-772,41.2357,-8.6199
129210,Porto,17,Maia,4470-773,41.2357,-8.6199
129211,Porto,17,Maia,4470-777,41.2357,-8.6199
129212,Porto,17,Maia,4470-778,41.2357,-8.6199
129213,Porto,17,Maia,4470-782,41.2357,-8.6199
129214,Porto,17,Maia,4470-784,41.2357,-8.6199
129215,Porto,17,Maia,4470-786,41.2357,-8.6199
129216,Porto,17,Maia,4470-790,41.2357,-8.6199
129217,Porto,17,Maia,4470-791,41.2357,-8.6199
129218,Porto,17,Maia,4470-794,41.2357,-8.6199
129219,Porto,17,Maia,4470-795,41.2357,-8.6199
129220,Porto,17,Maia,4470-799,41.2357,-8.6199
129221,Porto,17,Maia,4470-804,41.2357,-8.6199
129222,Porto,17,Maia,4470-806,41.2357,-8.6199
129223,Porto,17,Maia,4470-808,41.2357,-8.6199
129224,Porto,17,Maia,4470-812,41.2357,-8.6199
129225,Porto,17,Maia,4470-819,41.2357,-8.6199
129226,Porto,17,Maia,4470-820,41.2357,-8.6199
129227,Porto,17,Maia,4470-821,41.2357,-8.6199
129228,Porto,17,Maia,4470-824,41.2357,-8.6199
129229,Porto,17,Maia,4470-825,41.2357,-8.6199
129230,Porto,17,Maia,4470-826,41.2357,-8.6199
129231,Porto,17,Maia,4470-828,41.2357,-8.6199
129232,Porto,17,Maia,4470-833,41.2357,-8.6199
129233,Porto,17,Maia,4470-840,41.2357,-8.6199
129234,Porto,17,Maia,4470-841,41.2357,-8.6199
129235,Porto,17,Maia,4470-842,41.2357,-8.6199
129236,Porto,17,Maia,4470-843,41.2357,-8.6199
129237,Porto,17,Maia,4470-993,41.2357,-8.6199
129238,Porto,17,Maia,4470-994,41.2357,-8.6199
129239,Porto,17,Maia,4470-995,41.2357,-8.6199
129240,Porto,17,Maia,4470-998,41.2357,-8.6199
129241,Porto,17,Maia,4470-999,41.2357,-8.6199
129242,Porto,17,Maia,4471-971,41.2357,-8.6199
129243,Porto,17,Maia,4474-001,41.2357,-8.6199
129244,Porto,17,Maia,4474-002,41.2357,-8.6199
129245,Porto,17,Maia,4474-003,41.2357,-8.6199
129246,Porto,17,Maia,4474-004,41.2357,-8.6199
129247,Porto,17,Maia,4474-005,41.2357,-8.6199
129248,Porto,17,Maia,4474-006,41.2357,-8.6199
129249,Porto,17,Maia,4474-007,41.2357,-8.6199
129250,Porto,17,Maia,4474-008,41.2357,-8.6199
129251,Porto,17,Maia,4474-009,41.2357,-8.6199
129252,Porto,17,Maia,4474-011,41.2357,-8.6199
129253,Porto,17,Maia,4474-012,41.2357,-8.6199
129254,Porto,17,Maia,4474-013,41.2357,-8.6199
129255,Porto,17,Maia,4474-014,41.2357,-8.6199
129256,Porto,17,Maia,4474-015,41.2357,-8.6199
129257,Porto,17,Maia,4474-018,41.2357,-8.6199
129258,Porto,17,Maia,4475-001,41.2357,-8.6199
129259,Porto,17,Maia,4475-002,41.2357,-8.6199
129260,Porto,17,Maia,4475-003,41.2357,-8.6199
129261,Porto,17,Maia,4475-004,41.2357,-8.6199
129262,Porto,17,Maia,4475-005,41.2357,-8.6199
129263,Porto,17,Maia,4475-006,41.2357,-8.6199
129264,Porto,17,Maia,4475-007,41.2357,-8.6199
129265,Porto,17,Maia,4475-008,41.2357,-8.6199
129266,Porto,17,Maia,4475-009,41.2357,-8.6199
129267,Porto,17,Maia,4475-010,41.2357,-8.6199
129268,Porto,17,Maia,4475-011,41.2357,-8.6199
129269,Porto,17,Maia,4475-012,41.2357,-8.6199
129270,Porto,17,Maia,4475-013,41.2357,-8.6199
129271,Porto,17,Maia,4475-014,41.2357,-8.6199
129272,Porto,17,Maia,4475-015,41.2357,-8.6199
129273,Porto,17,Maia,4475-016,41.2357,-8.6199
129274,Porto,17,Maia,4475-017,41.2357,-8.6199
129275,Porto,17,Maia,4475-018,41.2357,-8.6199
129276,Porto,17,Maia,4475-019,41.2357,-8.6199
129277,Porto,17,Maia,4475-020,41.2357,-8.6199
129278,Porto,17,Maia,4475-021,41.2357,-8.6199
129279,Porto,17,Maia,4475-022,41.2357,-8.6199
129280,Porto,17,Maia,4475-023,41.2357,-8.6199
